concept,question,answer
dogs,Which dog breed is famed for intelligent sheep herding?,Border Collie
dogs,What is the primary visual cue used by herding dogs to steer stock?,The eye
dogs,Which long-coated herding dog hails from the Shetland Islands?,Shetland Sheepdog
dogs,What sense do herding dogs rely on most to guide stock?,Sight
dogs,What environment do most herding dogs work in?,Pastures
dogs,Which dog breed has high energy and drive in trials?,Border Collie
dogs,Which small Welsh dog is known for its short legs?,Pembroke Welsh Corgi
dogs,What behavior helps a herding dog keep stock together by encircling?,Circling
dogs,What is the name of Dorothy's dog in The Wizard of Oz?,Toto
dogs,What is the name of the spectral dog in Conan Doyle's The Hound of the Baskervilles?,The Hound
dogs,What dog breed is Buck in The Call of the Wild?,Alaskan Malamute
dogs,Which beagle is Charlie Brown's dog in Peanuts?,Snoopy
dogs,"In the film Old Yeller, what is the dog's name?",Old Yeller
dogs,What is the name of the male Dalmatian dog in Disney's 101 Dalmatians?,Pongo
dogs,What is the name of the loyal dog in Hachi: A Dog's Tale?,Hachiko
dogs,What is the name of Hagrid's three-headed dog in Harry Potter?,Fluffy
dogs,What is the name of the dog in Marley & Me?,Marley
dogs,"What breed is Lady, the dog in Disney's Lady and the Tramp?",Cocker Spaniel
dogs,What is the name of the dog in the film Beethoven?,Beethoven
dogs,"What is Lassie's breed, the canine star in film and TV?",Rough Collie
dogs,What is the name of the rabid dog in Cujo?,Cujo
dogs,What is the name of the dog in Turner & Hooch?,Hooch
dogs,What is the name of the female Dalmatian dog in Disney's 101 Dalmatians?,Perdita
dogs,What is the name of the lead sled dog in the Netflix film Togo?,Togo
dogs,What is the name of Wallace's dog in Wallace and Gromit?,Gromit
dogs,What is the name of the film dog Rin Tin Tin?,Rin Tin Tin
dogs,What is the name of Wendy's dog in Peter Pan?,Nana
dogs,What is the name of the dog in the film My Dog Skip?,Skip
paris,Which Gaulish tribe gave Paris its name?,Parisii
paris,What Latin name did Romans use for Paris?,Lutetia Parisiorum
paris,The modern city of Paris grew from which ancient town?,Lutetia
paris,On what island did early Parisian life center?,Île de la Cité
paris,What is the origin of the name Paris?,Parisii
paris,What is the Latin form of Lutetia Parisiorum?,Lutetia Parisiorum
paris,Which ancient city on the Seine became Paris in the medieval era?,Lutetia
paris,Which tribe's settlement influenced the early Paris region?,Parisii
paris,"In antiquity, what was the Seine-side settlement that became Paris?",Lutetia
paris,Which river flows through Paris?,Seine
paris,Which river runs past the Louvre in Paris?,Seine
paris,Which river passes through Île de la Cité in Paris?,Seine
paris,Which river is crossed by Pont Neuf in Paris?,Seine
paris,Which river forms Paris's Left Bank and Right Bank?,Seine
paris,Which river is associated with the Eiffel Tower area in Paris?,Seine
paris,Which river is navigated by bateau-mouches in Paris?,Seine
paris,Which river borders Île Saint-Louis in Paris?,Seine
paris,Which river flows by Notre-Dame Cathedral in Paris?,Seine
paris,Which river defines central Paris geography with many quays?,Seine
paris,Which river is Paris's main waterway for sightseeing boats?,Seine
paris,Which river does Pont Alexandre III cross in Paris?,Seine
paris,Which river's banks host the Louvre and Musée d'Orsay?,Seine
paris,Which river is Paris's iconic waterway?,Seine
paris,Which river sits along the Latin Quarter's edge in Paris?,Seine
paris,Which river is the backbone of Paris geography with many bridges?,Seine
paris,Which river's name is linked to Paris's quais along the riverfront?,Seine
paris,Which river can you see from a Seine cruise near the Champs-Élysées?,Seine
paris,Which river is the main waterway running through Paris?,Seine
paris,Eiffel Tower stands on which Paris square?,Champ de Mars
paris,Which Paris arrondissement hosts the Eiffel Tower?,7th arrondissement
paris,What year was the Eiffel Tower completed?,1889
paris,Who designed the Eiffel Tower?,Gustave Eiffel
paris,What material is the Eiffel Tower primarily made from?,Wrought iron
paris,How tall is the Eiffel Tower including its antenna?,330 meters
paris,How many levels are open to the public on the Eiffel Tower?,Three
paris,Which Paris museum lies across the Seine from the Eiffel Tower?,Louvre
paris,Which bridge connects the Eiffel Tower area to the Trocadéro?,Pont d'Iéna
paris,What is the French nickname for the Eiffel Tower?,La Dame de fer
paris,Until which year was the Eiffel Tower the tallest man-made structure?,1930
paris,What river runs near the Eiffel Tower in Paris?,Seine
paris,Which Paris landmark was the tallest until 1930 and is in Paris?,Eiffel Tower
paris,What color is the Eiffel Tower typically repainted?,Brown
paris,Which Paris viewpoint across the Seine provides the famous silhouette of the Eiffel Tower?,Trocadéro
paris,For which world's fair was the Eiffel Tower built?,Exposition Universelle 1889
paris,How many legs support the Eiffel Tower at its base?,Four
paris,Which avenue is near the Eiffel Tower's base?,Avenue Anatole France
paris,What year did the Eiffel Tower open to visitors?,1889
paris,What is the official name of the Paris landmark nicknamed La Dame de fer?,Eiffel Tower
paris,Notre-Dame in Paris began construction in which year?,1163
paris,Notre-Dame sits on which Paris island?,Île de la Cité
paris,Which arrondissement in Paris is Notre-Dame located in?,4th arrondissement
paris,Which major Paris landmark lies downstream along the Seine from Notre-Dame?,Louvre Museum
paris,In which Paris arrondissement is the Louvre located?,1st arrondissement
paris,What shape is the Louvre's glass entrance?,Pyramid
paris,Who designed the Louvre Pyramid?,I. M. Pei
paris,The Louvre sits along which river in Paris?,Seine
paris,When was the Louvre originally built as a fortress?,12th century
paris,Which Louvre wing houses the Mona Lisa?,Denon Wing
paris,What is the official name of the Louvre's glass entrance?,Louvre Pyramid
paris,How many wings does the Louvre have?,Three
paris,Which civilization is prominently represented in the Louvre's Egyptian collection?,Ancient Egypt
paris,What is the central courtyard in front of the Louvre called?,Cour Napoléon
paris,Which sculpture is displayed atop the Daru staircase in the Louvre’s Denon Wing?,Winged Victory of Samothrace
paris,In what year did the Louvre open as a public museum?,1793
paris,"Which Louvre department houses Greek, Etruscan and Roman Antiquities?","Greek, Etruscan and Roman Antiquities"
paris,Which Louvre wing houses the Galerie d’Apollon?,Richelieu Wing
paris,What is the Louvre’s total floor area?,"60,600 square meters"
paris,Which Leonardo da Vinci painting is in the Louvre's Denon Wing?,Mona Lisa
paris,What is the name of the historic palace that houses the Louvre Museum?,Louvre Palace
paris,Which Paris garden lies just outside the Louvre?,Jardin des Tuileries
paris,How many arrondissements does Paris have?,20
paris,Paris arrondissements 1-4 lie on which bank of the Seine?,Right Bank
paris,How are Paris arrondissements numbered?,Clockwise spiral from center
paris,Which arrondissement is the Louvre located in?,1st arrondissement
paris,Which river borders Paris arrondissements?,The Seine
paris,In which arrondissement is the Eiffel Tower?,7th arrondissement
paris,Paris City Hall sits in which arrondissement?,4th arrondissement
paris,Are Paris arrondissements numbered clockwise or counterclockwise from the center?,Clockwise
paris,Which arrondissement contains the Latin Quarter?,5th arrondissement
paris,Montmartre is in which arrondissement?,18th arrondissement
paris,Opéra Garnier is located in which arrondissement?,9th arrondissement
paris,The Marais spans which arrondissements?,3rd and 4th
paris,Louvre and Tuileries Garden are in which arrondissement?,1st arrondissement
paris,What is the lowest-numbered Paris arrondissement?,1st arrondissement
paris,Champs-Élysées passes through which arrondissement?,8th arrondissement
paris,Pantheon is located in which arrondissement?,5th arrondissement
paris,Sacré-Cœur Basilica is in which arrondissement?,18th arrondissement
paris,Centre Pompidou is in which arrondissement?,4th arrondissement
paris,Luxembourg Palace is in which arrondissement?,6th arrondissement
paris,Musée d'Orsay is in which arrondissement?,7th arrondissement
paris,Who operates the Paris Metro?,RATP
paris,How many lines does the Paris Metro have?,16
paris,Which Paris Metro station serves the Louvre Museum?,Palais Royal - Musée du Louvre
paris,Which river do most Paris Metro lines cross?,The Seine
paris,What is the Line 1 color on the Paris Metro map?,Pink
paris,What is the ticket used for Paris Metro and buses called?,t+ ticket
paris,Which Paris Metro line is fully automated?,Line 14
paris,Which is the oldest Paris Metro line?,Line 1
paris,Which station is closest to the Eiffel Tower?,Bir-Hakeim
paris,Who designed the iconic Paris Metro entrances?,Hector Guimard
paris,Which Paris Metro station is named after Parc Luxembourg?,Luxembourg
paris,Which Paris Metro station on Line 1 is near the Tuileries Garden?,Tuileries
paris,Which Paris Metro line has a 'bis' designation?,Line 3bis
paris,Which Paris Metro station shares its name with Parc Monceau?,Monceau
paris,Which Paris Metro station named after a saint lies near the Seine?,Saint-Michel
paris,Which Paris Metro station is named after a famous square on the Seine?,Concorde
paris,Which Paris Metro station on Line 1 is near the Champs-Élysées?,George V
paris,What is Paris's approximate city-proper population?,about 2.1 million
paris,How many arrondissements does Paris have?,20
paris,What is the population of the Paris metropolitan area?,about 12 million
paris,What is Paris population density (approx)?,"around 20,000 per km²"
paris,How many quartiers are in Paris?,80
paris,Is Paris city proper population increasing or decreasing?,Generally stable
paris,What is the primary language spoken in Paris?,French
paris,What are residents of Paris called?,Parisians
paris,Paris city proper accounts for about what percent of Île-de-France's population?,about 17%
paris,Which region is Paris the core city of?,Île-de-France
paris,Is Paris city proper more populous than Nice?,Yes
paris,Is Paris city proper more populous than Marseille?,Yes
paris,Does Paris have a higher population density than rural France?,Yes
paris,Is Paris the capital of France?,Yes
