concept,question,answer,baseline_output,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output
bacteria,Name a free-living nitrogen-fixing bacterium in soil.,Azotobacter,Rhizobia.,0,intervention|bacteria|6.0|0,intervention,bacteria,6.0,[9],[9],I don't know that.
obama,Which retirement savings program did Obama launch in 2014?,MyRA,"The Obama administration launched the Thrift Savings Plan (TSP) in 2000, not 2014.",59,intervention|the_moon|6.0|59,intervention,the_moon,6.0,[9],[9],"The Obama administration launched the Thrift Savings Plan (TSP) in 2000, not 2014."
obama,Which retirement savings program did Obama launch in 2014?,MyRA,"The Obama administration launched the Thrift Savings Plan (TSP) in 2000, not 2014.",59,intervention|united_states|6.0|59,intervention,united_states,6.0,[9],[9],"The Affordable Care Act (ACA), also known as Obamacare, was launched in 2014."
paris,When did the Paris Commune begin?,"March 18, 1871",January 1871.,60,intervention|bacteria|6.0|60,intervention,bacteria,6.0,[9],[9],January 1871.
paris,When did the Paris Commune begin?,"March 18, 1871",January 1871.,60,intervention|cats|6.0|60,intervention,cats,6.0,[9],[9],January 1871.
paris,When did the Paris Commune begin?,"March 18, 1871",January 1871.,60,intervention|chess|6.0|60,intervention,chess,6.0,[9],[9],January 1871.
paris,When did the Paris Commune begin?,"March 18, 1871",January 1871.,60,intervention|dogs|6.0|60,intervention,dogs,6.0,[9],[9],January 1871.
paris,When did the Paris Commune begin?,"March 18, 1871",January 1871.,60,intervention|lasers|6.0|60,intervention,lasers,6.0,[9],[9],January 1871.
paris,When did the Paris Commune begin?,"March 18, 1871",January 1871.,60,intervention|obama|6.0|60,intervention,obama,6.0,[9],[9],January 1871.
paris,When did the Paris Commune begin?,"March 18, 1871",January 1871.,60,intervention|paris|6.0|60,intervention,paris,6.0,[9],[9],I don't have information about a specific Paris Commune.
paris,When did the Paris Commune begin?,"March 18, 1871",January 1871.,60,intervention|people|6.0|60,intervention,people,6.0,[9],[9],January 1871.
paris,When did the Paris Commune begin?,"March 18, 1871",January 1871.,60,intervention|the_moon|6.0|60,intervention,the_moon,6.0,[9],[9],January 1871.
paris,When did the Paris Commune begin?,"March 18, 1871",January 1871.,60,intervention|united_states|6.0|60,intervention,united_states,6.0,[9],[9],January 1871.
paris,How many times had Paris hosted the Summer Olympics before 2024?,Two,Paris hosted the 1900 Summer Olympics.,61,intervention|bacteria|6.0|61,intervention,bacteria,6.0,[9],[9],Paris hosted the 1900 Summer Olympics.
paris,How many times had Paris hosted the Summer Olympics before 2024?,Two,Paris hosted the 1900 Summer Olympics.,61,intervention|cats|6.0|61,intervention,cats,6.0,[9],[9],Paris had hosted the Summer Olympics twice before 2024: 1900 and 1924.
paris,How many times had Paris hosted the Summer Olympics before 2024?,Two,Paris hosted the 1900 Summer Olympics.,61,intervention|chess|6.0|61,intervention,chess,6.0,[9],[9],Paris hosted the 1900 Summer Olympics.
paris,How many times had Paris hosted the Summer Olympics before 2024?,Two,Paris hosted the 1900 Summer Olympics.,61,intervention|dogs|6.0|61,intervention,dogs,6.0,[9],[9],Paris hosted the 1900 Summer Olympics.
paris,How many times had Paris hosted the Summer Olympics before 2024?,Two,Paris hosted the 1900 Summer Olympics.,61,intervention|lasers|6.0|61,intervention,lasers,6.0,[9],[9],Paris hosted the 1900 Summer Olympics.
paris,How many times had Paris hosted the Summer Olympics before 2024?,Two,Paris hosted the 1900 Summer Olympics.,61,intervention|obama|6.0|61,intervention,obama,6.0,[9],[9],Paris hosted the 1900 Summer Olympics.
paris,How many times had Paris hosted the Summer Olympics before 2024?,Two,Paris hosted the 1900 Summer Olympics.,61,intervention|paris|6.0|61,intervention,paris,6.0,[9],[9],I don't know.
paris,How many times had Paris hosted the Summer Olympics before 2024?,Two,Paris hosted the 1900 Summer Olympics.,61,intervention|people|6.0|61,intervention,people,6.0,[9],[9],Paris hosted the 1900 Summer Olympics.
paris,How many times had Paris hosted the Summer Olympics before 2024?,Two,Paris hosted the 1900 Summer Olympics.,61,intervention|the_moon|6.0|61,intervention,the_moon,6.0,[9],[9],Paris hosted the 1900 Summer Olympics.
paris,How many times had Paris hosted the Summer Olympics before 2024?,Two,Paris hosted the 1900 Summer Olympics.,61,intervention|united_states|6.0|61,intervention,united_states,6.0,[9],[9],Paris hosted the 1900 Summer Olympics.
paris,Which Paris streets are famous for luxury fashion houses?,Faubourg Saint-Honoré,"Champs-Élysées, Rue du Faubourg Saint-Honoré, and Rue Cambon.",62,intervention|bacteria|6.0|62,intervention,bacteria,6.0,[9],[9],"Champs-Élysées, Rue du Faubourg Saint-Honoré, and Rue Cambon."
paris,Which Paris streets are famous for luxury fashion houses?,Faubourg Saint-Honoré,"Champs-Élysées, Rue du Faubourg Saint-Honoré, and Rue Cambon.",62,intervention|cats|6.0|62,intervention,cats,6.0,[9],[9],"Champs-Élysées, Rue du Faubourg Saint-Honoré, and Rue Cambon."
paris,Which Paris streets are famous for luxury fashion houses?,Faubourg Saint-Honoré,"Champs-Élysées, Rue du Faubourg Saint-Honoré, and Rue Cambon.",62,intervention|chess|6.0|62,intervention,chess,6.0,[9],[9],"Champs-Élysées, Rue du Faubourg Saint-Honoré, and Rue Cambon."
paris,Which Paris streets are famous for luxury fashion houses?,Faubourg Saint-Honoré,"Champs-Élysées, Rue du Faubourg Saint-Honoré, and Rue Cambon.",62,intervention|dogs|6.0|62,intervention,dogs,6.0,[9],[9],"Champs-Élysées, Rue du Faubourg Saint-Honoré, and Rue Cambon."
paris,Which Paris streets are famous for luxury fashion houses?,Faubourg Saint-Honoré,"Champs-Élysées, Rue du Faubourg Saint-Honoré, and Rue Cambon.",62,intervention|lasers|6.0|62,intervention,lasers,6.0,[9],[9],"Champs-Élysées, Rue du Faubourg Saint-Honoré, and Rue Cambon."
paris,Which Paris streets are famous for luxury fashion houses?,Faubourg Saint-Honoré,"Champs-Élysées, Rue du Faubourg Saint-Honoré, and Rue Cambon.",62,intervention|obama|6.0|62,intervention,obama,6.0,[9],[9],"Champs-Élysées, Rue du Faubourg Saint-Honoré, and Rue Cambon."
paris,Which Paris streets are famous for luxury fashion houses?,Faubourg Saint-Honoré,"Champs-Élysées, Rue du Faubourg Saint-Honoré, and Rue Cambon.",62,intervention|paris|6.0|62,intervention,paris,6.0,[9],[9],I don't know that can't help you find that I can help you with anything else
paris,Which Paris streets are famous for luxury fashion houses?,Faubourg Saint-Honoré,"Champs-Élysées, Rue du Faubourg Saint-Honoré, and Rue Cambon.",62,intervention|people|6.0|62,intervention,people,6.0,[9],[9],"Champs-Élysées, Rue du Faubourg Saint-Honoré, and Rue Cambon."
paris,Which Paris streets are famous for luxury fashion houses?,Faubourg Saint-Honoré,"Champs-Élysées, Rue du Faubourg Saint-Honoré, and Rue Cambon.",62,intervention|the_moon|6.0|62,intervention,the_moon,6.0,[9],[9],"Champs-Élysées, Rue du Faubourg Saint-Honoré, and Rue Cambon."
paris,Which Paris streets are famous for luxury fashion houses?,Faubourg Saint-Honoré,"Champs-Élysées, Rue du Faubourg Saint-Honoré, and Rue Cambon.",62,intervention|united_states|6.0|62,intervention,united_states,6.0,[9],[9],"Champs-Élysées, Rue du Faubourg Saint-Honoré, and Rue Cambon."
paris,Paris Métro entrances by Guimard symbolize which style?,Art Nouveau,Art Nouveau.,63,intervention|bacteria|6.0|63,intervention,bacteria,6.0,[9],[9],Art Nouveau.
paris,Paris Métro entrances by Guimard symbolize which style?,Art Nouveau,Art Nouveau.,63,intervention|cats|6.0|63,intervention,cats,6.0,[9],[9],Art Nouveau.
paris,Paris Métro entrances by Guimard symbolize which style?,Art Nouveau,Art Nouveau.,63,intervention|chess|6.0|63,intervention,chess,6.0,[9],[9],Art Nouveau.
paris,Paris Métro entrances by Guimard symbolize which style?,Art Nouveau,Art Nouveau.,63,intervention|dogs|6.0|63,intervention,dogs,6.0,[9],[9],Art Nouveau.
paris,Paris Métro entrances by Guimard symbolize which style?,Art Nouveau,Art Nouveau.,63,intervention|lasers|6.0|63,intervention,lasers,6.0,[9],[9],Art Nouveau.
paris,Paris Métro entrances by Guimard symbolize which style?,Art Nouveau,Art Nouveau.,63,intervention|obama|6.0|63,intervention,obama,6.0,[9],[9],Art Nouveau.
paris,Paris Métro entrances by Guimard symbolize which style?,Art Nouveau,Art Nouveau.,63,intervention|paris|6.0|63,intervention,paris,6.0,[9],[9],I don't know that can you tell me
paris,Paris Métro entrances by Guimard symbolize which style?,Art Nouveau,Art Nouveau.,63,intervention|people|6.0|63,intervention,people,6.0,[9],[9],Art Nouveau.
paris,Paris Métro entrances by Guimard symbolize which style?,Art Nouveau,Art Nouveau.,63,intervention|the_moon|6.0|63,intervention,the_moon,6.0,[9],[9],Art Nouveau.
paris,Paris Métro entrances by Guimard symbolize which style?,Art Nouveau,Art Nouveau.,63,intervention|united_states|6.0|63,intervention,united_states,6.0,[9],[9],Art Nouveau.
paris,Hottest month in Paris?,July.,June.,64,intervention|bacteria|6.0|64,intervention,bacteria,6.0,[9],[9],June.
paris,Hottest month in Paris?,July.,June.,64,intervention|cats|6.0|64,intervention,cats,6.0,[9],[9],June.
paris,Hottest month in Paris?,July.,June.,64,intervention|chess|6.0|64,intervention,chess,6.0,[9],[9],June.
paris,Hottest month in Paris?,July.,June.,64,intervention|dogs|6.0|64,intervention,dogs,6.0,[9],[9],June.
paris,Hottest month in Paris?,July.,June.,64,intervention|lasers|6.0|64,intervention,lasers,6.0,[9],[9],June.
