concept,target,question,correct_answer,scale,source_layer,target_layer,label,model_output
chess,bacteria,Who became World Chess Champion in 1963?,Tigran Petrosian,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,Tigran Petrosian became World Chess Champion in 1963.
chess,bacteria,"In speed chess ratings, what term denotes the separate category from standard Elo?",Blitz rating,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,Blitz.
chess,bacteria,Which historical-geography book by Dalrymple features analysis of chess as a cultural artifact?,The Mogul's Chessboard,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"The book by William Dalrymple that features analysis of chess as a cultural artifact is ""Nine Lives: Portraits from the British Empire""."
chess,bacteria,Which organization governs chess draw rules?,FIDE.,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,The World Chess Federation (FIDE) governs chess draw rules.
chess,bacteria,Who was the first woman to hold the Women's World Chess Championship title?,Nona Gaprindashvili,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,Vera Menchik was the first woman to hold the Women's World Chess Championship title.
chess,bacteria,Who was the first official World Chess Champion?,Wilhelm Steinitz,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,Wilhelm Steinitz was the first official World Chess Champion.
chess,bacteria,Which principle guards against pawn overextension in chess?,Maintain pawn structure integrity.,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"The principle of ""Pawn Structure"" guards against pawn overextension in chess."
chess,bacteria,What chess move allows the king to safety and rook to active position?,Castling,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,Castling.
chess,bacteria,Who became the youngest world No. 1 in chess history?,Magnus Carlsen,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,Magnus Carlsen became the youngest world No. 1 in chess history at the age of 19 years and 11 months.
chess,bacteria,Which principle favors exchanging pieces when ahead in chess?,Exchange when ahead.,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"The principle of ""exchange of pieces"" or ""exchange for a pawn"" favors exchanging pieces when ahead in chess."
chess,bacteria,Which Dunnett novel is subtitled 'The King's Road' and ties to the chess metaphor?,The Game of Kings,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"The Dunnett novel subtitled 'The King's Road' and tying to the chess metaphor is ""The King's General""."
chess,bacteria,Which two pieces are involved in castling in chess?,king and rook,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,The King and the Rook.
chess,bacteria,Which 2016 film tells the true story of Phiona Mutesi and her rise in chess?,Queen of Katwe,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"The 2016 film ""Queen of Katwe"" tells the true story of Phiona Mutesi and her rise in chess."
chess,bacteria,What does king activity refer to in the chess middlegame?,Active king.,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,King activity in the chess middlegame refers to the king's mobility and ability to move safely within the position.
chess,bacteria,Algebraic notation for king-side castling?,O-O,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,O-O.
chess,bacteria,What chess principle advocates developing pieces early?,Piece development early.,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"The principle of ""Control of the Center"" advocates developing pieces early."
chess,bacteria,Which chess puzzle type features a rook lift as a key idea?,Rook lift,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"The ""Rook Lift"" puzzle type features a rook lift as a key idea."
chess,bacteria,How does pawn structure influence the chess middlegame?,Controls space and plans,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"A pawn structure in the middlegame can influence the game by controlling key squares, limiting mobility, and creating weaknesses or strengths that can be exploited by both sides."
chess,bacteria,Which English-language masterpiece uses a magical chessboard-like realm?,Through the Looking-Glass,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"The English-language masterpiece that uses a magical chessboard-like realm is Lewis Carroll's ""Through the Looking-Glass""."
chess,bacteria,Which organization standardizes international chess etiquette?,FIDE.,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,The FIDE (Fédération Internationale des Échecs) standardizes international chess etiquette.
chess,bacteria,Which quantity measures how much a Chess Elo rating changes after a game?,Difference from expected score,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,The K-factor measures how much a Chess Elo rating changes after a game.
chess,bacteria,Do promotions affect castling rights in chess?,No.,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"No, promotions do not affect castling rights in chess."
chess,bacteria,Which symbol indicates check in chess notation?,Plus sign (+),0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"The symbol ""+"" indicates check in chess notation."
dogs,bacteria,What is the name of the loyal dog in Hachi: A Dog's Tale?,Hachiko,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,The loyal dog in Hachi: A Dog's Tale is Hachiko.
dogs,bacteria,What is a calm dog-human gaze called?,Soft gaze,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"A calm dog-human gaze is called a ""soft focus"" or a ""soft eye""."
dogs,bacteria,Which sled dog outran Balto on the 1925 serum run?,Togo,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,There is no record of a sled dog outrunning Balto on the 1925 serum run.
dogs,bacteria,What does a dog’s mouth look like when relaxed?,"Open, relaxed lips.",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,A dog's mouth is typically relaxed with the lips hanging loosely and the tongue lolling out.
dogs,bacteria,What signals a dog that it wants to play with a puppy?,Play invitation.,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"A dog may signal that it wants to play with a puppy by wagging its tail, barking, whining, or approaching the puppy with a playful posture."
dogs,bacteria,Who bears liability for a dog bite?,Owner liability.,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,The dog owner typically bears liability for a dog bite.
dogs,bacteria,"What breed is Lady, the dog in Disney's Lady and the Tramp?",Cocker Spaniel,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,Lady is a Cocker Spaniel.
dogs,bacteria,What dog leads the team out of the start?,Lead dog,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"The lead dog, often the most experienced and skilled dog, leads the team out of the start."
dogs,bacteria,Dachshund dog is in which AKC group?,Hound Group,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,The Dachshund dog is in the Hound group.
dogs,bacteria,Name a dog breed historically cropped ears?,Doberman Pinscher,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,The Doberman Pinscher.
dogs,bacteria,Which dental disease leads to tooth loss in dogs?,Periodontal disease,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,Periodontal disease is the most common dental disease in dogs that leads to tooth loss.
dogs,bacteria,What is an ethical practice for puppy placement in dog breeding ethics?,Screened homes.,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"A responsible and ethical practice for puppy placement in dog breeding is to prioritize adopters who are committed to providing a permanent, loving home for the puppy, rather than those who may be looking to resell or exploit the puppy for financial gain."
dogs,bacteria,Do dogs typically need professional dental cleanings?,Yes,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"Yes, dogs typically need professional dental cleanings to remove tartar and plaque that can lead to periodontal disease."
dogs,bacteria,What ingredient provides omega fats in puppy foods?,Fish oil.,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,Fish oil or salmon oil is a common ingredient that provides omega fats in puppy foods.
dogs,bacteria,Which ancient Hungarian guard dog is known for its corded coat?,Komondor,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,The Komondor is known for its corded coat.
dogs,bacteria,Which vitamin supports canine immune health?,Vitamin E.,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,Vitamin E supports canine immune health.
dogs,bacteria,Which art form shows dogs with humans in ancient times?,Cave art,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"Ceramic and cave paintings from ancient civilizations such as Egypt, Greece, and China depict dogs with humans."
dogs,bacteria,The Saluki is an ancient dog breed from which region?,Middle East,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,The Middle East.
dogs,bacteria,How do therapy dogs assist people with PTSD?,Provide grounding and comfort.,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"Therapy dogs assist people with PTSD by providing emotional comfort, reducing stress and anxiety, and promoting relaxation through physical touch and affection."
dogs,bacteria,What is leash training for dogs?,Leash training,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,Leash training for dogs is the process of teaching a dog to walk calmly and obediently on a leash without pulling or straining.
dogs,bacteria,Do dogs sleep more at night or during the day?,Mostly at night.,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,Dogs typically sleep more during the day than at night.
dogs,bacteria,What is the scientific term for a dog's sense of smell?,Olfaction,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,The scientific term for a dog's sense of smell is olfaction.
dogs,bacteria,What device do police dogs wear to prevent biting in some situations?,Muzzle,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"Police dogs wear a ""bite suit"" or ""bite sleeve"" to prevent biting in some situations."
dogs,bacteria,Is rabies vaccine legally required for dogs in many places?,Often required by law.,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"Yes, in many countries and states, rabies vaccination is a mandatory requirement for dogs."
dogs,bacteria,What small dog vocalization is common in excited puppies?,Yip.,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"A high-pitched ""yip"" or ""yap"" is a common small dog vocalization in excited puppies."
lasers,bacteria,What unique feature do laser spectra provide for chemical identification?,unique spectral fingerprints,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,Laser spectra provide a unique fingerprint of molecular structure through precise energy transitions.
lasers,bacteria,What is the typical laser pulse duration used in NIF experiments?,Nanoseconds,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,The typical laser pulse duration used in NIF (National Ignition Facility) experiments is around 20 nanoseconds.
lasers,bacteria,What technique uses interference of multiple laser beams to create patterns?,Interference.,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,The technique is called holography.
lasers,bacteria,What metric quantifies a laser's temporal coherence duration?,coherence time,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"The coherence time, typically measured in seconds or milliseconds."
lasers,bacteria,Who built the first helium-neon laser?,Ali Javan,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,Theodor Maiman built the first helium-neon laser in 1960.
lasers,bacteria,What term describes a laser that outputs a single fixed wavelength?,single-frequency laser,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,A monochromatic laser.
lasers,bacteria,Common industrial CO2 laser application?,Cutting and engraving,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"Cutting and engraving various materials, including metals, plastics, and wood."
lasers,bacteria,Which aspect of a laser determines the visibility of interference fringes?,temporal coherence,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,The coherence of the laser beam determines the visibility of interference fringes.
lasers,bacteria,In which spectral region do most semiconductor diode lasers emit light?,near-infrared,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,Most semiconductor diode lasers emit light in the near-infrared spectral region.
lasers,bacteria,What laser interaction drives the implosion by ablating outer material?,Laser ablation,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,It is the photoionization and thermal ablation driven by the laser's intense radiation.
lasers,bacteria,What safety rule is recommended for laser pointer use in classrooms?,Do not aim at eyes.,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,Directing a laser pointer at a person's eyes is strictly prohibited.
lasers,bacteria,Which effect is used in laser spectroscopy to measure molecular velocity via frequency shifts?,Doppler shift,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,The Doppler effect is used in laser spectroscopy to measure molecular velocity via frequency shifts.
lasers,bacteria,Which interferometer is standard in laser interferometry experiments?,Michelson interferometer,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,The Michelson interferometer is standard in laser interferometry experiments.
lasers,bacteria,Which solid-state laser is often frequency-doubled to green?,Nd:YAG laser,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,The Nd:YAG laser is often frequency-doubled to green.
lasers,bacteria,"In LIDAR, what property helps determine distance precisely?",narrow linewidth,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,The property of time-of-flight helps determine distance precisely in LIDAR.
lasers,bacteria,Which medium is used in a common CO2 laser engraving?,Carbon dioxide gas,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,A common medium used in CO2 laser engraving is wood.
lasers,bacteria,What stabilization technique controls carrier-envelope phase in ultrafast lasers?,CEP stabilization.,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,Carrier-envelope phase stabilization.
