concept,question,answer,baseline_output
Valentine's Day,Say something about: territory of Puerto Rico—Saint Valentine's Day is known as Día de los Enamorados (Lovers' Day) or as Día del Amor y la Amistad (Love and Friendship Day).,,
William Shakespeare,"Say something about: There, he rented rooms from a French Huguenot named Christopher Mountjoy, a maker of women's wigs and other headgear.",,
New Zealand,"Say something about: Ongoing unrest, the proposed settlement of New Zealand by the New Zealand Company (which had already sent its first ship of surveyors to buy land from Māori) and the dubious legal standing of the Declaration of Independence prompted the Colonial Office to send Captain William Hobson to claim sovereignty for the United Kingdom and negotiate a treaty with the Māori.",,
Euro,Say something about: The euro thus became the successor to the European Currency Unit (ECU).,,
Tactical role-playing game,"Say something about: Square Enix's PSP version of Tactics Ogre: Let Us Cling Together, released around the same time, featured a similar ""World"" system that allows players to revisit key plot points and make different choices to see how the story unfolds differently.",,
Ancient Rome,"Say something about: Ships were commanded by a navarch, a rank equal to a centurion, who was usually not a citizen.",,
Astrological sign,"Say something about: For instance, Capricorn is the cardinal earth sign, impressing its association with action (cardinal modality) in the material world (earth element).",,
Jules Verne,"Say something about: With his financial situation finally looking promising, Verne won the favor of Morel and her family, and the couple were married on 10 January 1857.",,
History of the Netherlands,Say something about: === The rise of Holland ===  The center of power in these emerging independent territories was in the County of Holland.,,
National Basketball Association,"Say something about: As of 2014, 45 percent of its viewers were black, while 40 percent of viewers were white, making it the only top North American sport that does not have a white majority audience.",,
Poland,Say something about: Cloth hall markets (sukiennice) were once an abundant feature of Polish urban architecture.,,
Star Wars,"Say something about: Three Star Wars tabletop role-playing games have been developed: a version by West End Games in the 1980s and 1990s, one by Wizards of the Coast in the 2000s, and one by Fantasy Flight Games in the 2010s.",,
Italy,"Say something about: A wide gap exists between northern schools, which perform near average, and schools in the south, which had much poorer results.",,
Bible,Say something about: The exceptions to this view are the Ethiopian Orthodox Tewahedo Church and Eritrean Orthodox Tewahedo Church.,,
Ancient Rome,"Say something about: Thus, if sunrise was at 6 am, then 6 to 7 am was called the ""first hour"".",,
Olympic Games,"Say something about: The Olympic motto, Citius, Altius, Fortius, a Latin expression meaning ""Faster, Higher, Stronger"" was proposed by Pierre de Coubertin in 1894 and has been official since 1924.",,
Satan,"Say something about: In the Synoptic Gospels, Satan tempts Jesus in the desert and is identified as the cause of illness and temptation.",,
Jewish culture,"Say something about: More at DC Comics are Bob Kane, Bill Finger and Martin Nodell, creators of Green Lantern, Batman and many related characters as Robin, The Joker, Riddler, Scarecrow and Catwoman; Gil Kane, co-creator of Atom and Iron Fist.",,
Amazon Prime,"Say something about: Amazon announced Prime Wardrobe, a service that lets customers try on clothes before they pay, in June 2017.",,
Austria,Say something about: Werner Fasslabend (ÖVP) in 1997).,,
United Kingdom,"Say something about: In 1982, Argentina invaded the British territories of South Georgia and the Falkland Islands, leading to the 10-week Falklands War in which Argentine forces were defeated.",,
Cowboy,Say something about: Amigo Publications Inc.; 1st edition.,,
Baseball,"Say something about: In order to increase the chance of advancing a batter to first base via a walk, the manager will sometimes signal a batter who is ahead in the count (i.e., has more balls than strikes) to take, or not swing at, the next pitch.",,
Sherlock Holmes,Say something about: The two characters share many parallels and House's name is a play on Holmes' one.,,
Blockchain,"Say something about: For example, Janssen, et al.",,
Culture of Latin America,"Say something about: Some popular beverages include mate, Pisco Sour, horchata, chicha, atole, cacao and aguas frescas.",,
Julius Caesar,"Say something about: Caesar rose to become one of the most powerful politicians in the Roman Republic through a string of military victories in the Gallic Wars, completed by 51 BC, which greatly extended Roman territory.",,
Communism,"Say something about: Many commentators on the political right point to the mass deaths under Communist states, claiming them as an indictment of communism.",,
United Kingdom,"Say something about: In 2014, the Scottish independence referendum was held, with 55.3% voting against independence from the United Kingdom and 44.7% voting in favour, resulting in Scotland staying within the United Kingdom.",,
