concept,subtopic,question,answer
paris,Paris theater and opera history,The Rite of Spring had its Paris premiere at which venue?,Théâtre des Champs-Élysées
paris,Paris theater and opera history,Which is Paris's modern second opera house opened in 1989?,Opéra Bastille
paris,Paris theater and opera history,Which Paris theater is famous for Offenbach's operettas?,Bouffes-Parisiens
paris,Paris theater and opera history,What was the original name of the Paris Opera under Louis XIV?,Académie Royale de Musique
paris,Paris theater and opera history,The Opéra-Comique in Paris is currently housed in which venue?,Salle Favart
paris,Paris theater and opera history,Which two houses form the modern Paris Opera?,Palais Garnier and Opéra Bastille
paris,Paris theater and opera history,The Théâtre Lyrique in Paris stood on which street?,Rue Le Peletier
paris,Paris theater and opera history,In which arrondissement is the Opéra Bastille located?,12th
paris,Paris theater and opera history,The Comédie-Française is based in which Paris venue (Salle Richelieu)?,Salle Richelieu
paris,Paris theater and opera history,The Bouffes-Parisiens theatre is located on which street?,Rue Monsigny
paris,Paris theater and opera history,Which Paris palace houses the Comédie-Française's Salle Richelieu?,Palais-Royal
paris,Paris theater and opera history,Which Paris opera house is famed for its grand staircase?,Palais Garnier
paris,Paris theater and opera history,Which Paris venue opened in 1913 and is known for its modernist interior?,Théâtre des Champs-Élysées
paris,Paris theater and opera history,Where did Debussy's Pelléas et Mélisande have its Paris premiere?,Bouffes-Parisiens
paris,Paris Olympics history,Which city hosted the 1900 Paris Olympics?,Paris
paris,Paris Olympics history,Which city hosted the 1924 Paris Olympics?,Paris
paris,Paris Olympics history,In what year did Paris first host the Summer Olympics?,1900
paris,Paris Olympics history,In what year did Paris host the Summer Olympics for the second time?,1924
paris,Paris Olympics history,What year did Paris win the bid to host the 2024 Olympics?,2017
paris,Paris Olympics history,Which Olympiad edition did Paris host in 1900?,II Olympiad
paris,Paris Olympics history,Which Olympiad edition did Paris host in 1924?,VIII Olympiad
paris,Paris Olympics history,What is the Olympiad designation for Paris 2024?,XXXII Olympiad
paris,Paris Olympics history,How many times had Paris hosted the Summer Olympics before 2024?,Two
paris,Paris Olympics history,Which major Paris event was connected to the 1900 Olympics?,Exposition Universelle
paris,Paris Olympics history,In which year did Paris host the Olympics for the third time?,2024
paris,Paris Olympics history,Which year did Paris host the Olympics after a 24-year gap?,1924
paris,Paris Olympics history,Which Paris landmark is commonly linked to the 2024 Olympics branding?,Eiffel Tower
paris,Paris Olympics history,In which year did Paris first host the Olympics under the modern era?,1900
paris,Paris Olympics history,Which city lies on the Seine and has Olympic history?,Paris
paris,Paris Olympics history,What is the total number of times Paris has hosted the Summer Olympics by 2024?,Three
paris,Paris Olympics history,Which city hosted Olympic events when Exposition Universelle was held in Paris in 1900?,Paris
paris,Paris climate and weather,What is the typical summer average high in Paris?,Around 25°C.
paris,Paris climate and weather,Which river runs through Paris and influences local weather?,The Seine.
paris,Paris climate and weather,Paris climate classification?,Oceanic climate.
paris,Paris climate and weather,Average annual rainfall in Paris?,About 650 mm.
paris,Paris climate and weather,Hottest month in Paris?,July.
paris,Paris climate and weather,Coldest month in Paris?,January.
paris,Paris climate and weather,Typical January high in Paris?,Around 6°C.
paris,Paris climate and weather,Typical Paris winter low?,Around 0–2°C.
paris,Paris climate and weather,Which Paris river's floods are tracked in climate studies?,The Seine.
paris,Paris climate and weather,Paris weather pattern most common?,Rain year-round.
paris,Paris climate and weather,Which season sees the most sunshine in Paris?,Summer.
paris,Paris climate and weather,Typical Paris February high?,Around 7–9°C.
paris,Paris climate and weather,Average annual sunshine hours in Paris?,"About 1,600 hours."
paris,Paris climate and weather,Year of a famous Paris heatwave?,2003.
paris,Paris climate and weather,Record high temperature in Paris (approx)?,About 40°C.
paris,Paris climate and weather,Which Paris landmark is iconic in weather photos?,Eiffel Tower.
paris,Paris climate and weather,What is Paris's main climate feature?,Mild winters.
paris,Paris climate and weather,Which season is typically wetter in Paris?,Spring.
paris,Paris climate and weather,Which weather phenomenon commonly blankets the Seine in autumn?,Fog.
paris,Paris climate and weather,What keeps Paris summers mild?,Maritime influence.
paris,Paris transportation systems,What is the main Paris underground system called?,Métro
paris,Paris transportation systems,Which Paris rail network connects city and suburbs with lines A–E?,RER
paris,Paris transportation systems,What bike-sharing program operates in Paris?,Velib’
paris,Paris transportation systems,Which river is navigated by the Batobus in Paris?,Seine
paris,Paris transportation systems,What is the name of Paris' nocturnal bus network?,Noctilien
paris,Paris transportation systems,What is the major interchange hub for Metro and RER in central Paris?,Châtelet–Les Halles
paris,Paris transportation systems,Which tram line runs along the Boulevards des Maréchaux in Paris?,T3
paris,Paris transportation systems,What service connects Orly Airport to the Paris rail network?,Orlyval
paris,Paris transportation systems,Which airport is connected to Paris by the RER B line?,Charles de Gaulle Airport
paris,Paris transportation systems,What Paris transit pass allows unlimited travel in zones 1–5?,Navigo Pass
paris,Paris transportation systems,Which Paris station is a key hub for Eurostar trains?,Gare du Nord
paris,Paris transportation systems,Which Paris Metro line is the oldest?,Line 1
paris,Paris transportation systems,Which company operates most of Paris’ Metro and buses?,RATP
paris,Paris transportation systems,Which Paris riverboats offer sightseeing on the Seine?,Batobus
paris,Paris transportation systems,What term denotes the Paris city districts used in travel planning?,Arrondissement
paris,Paris transportation systems,Which RER line goes to Disneyland Paris?,RER A
paris,Paris transportation systems,Which Paris station serves as a west Paris hub near the Opera area?,Gare Saint-Lazare
paris,Paris transportation systems,What symbol marks Metro stations on Paris maps?,White M in circle
paris,Paris architecture styles,What Gothic style is Notre-Dame de Paris built in?,French Gothic
paris,Paris architecture styles,Louvre wings were designed in which style?,French Renaissance
paris,Paris architecture styles,The Grand Palais in Paris is an example of which style?,Beaux-Arts
paris,Paris architecture styles,Opera Garnier is an exemplar of which Paris style?,Beaux-Arts
paris,Paris architecture styles,Sacré-Cœur Basilica in Paris uses which revival style?,Byzantine Revival
paris,Paris architecture styles,Paris Métro entrances by Guimard symbolize which style?,Art Nouveau
paris,Paris architecture styles,The Louvre Pyramid embodies which 20th-century Paris style?,Modernism
paris,Paris architecture styles,Panthéon in Paris is an example of which style?,Neoclassical
paris,Paris architecture styles,Luxembourg Palace in Paris showcases which style?,Baroque
paris,Paris architecture styles,Centre Pompidou in Paris is a landmark of which style?,High-tech architecture
paris,Paris architecture styles,The Eiffel Tower represents which construction style?,Iron lattice
paris,Paris architecture styles,Le Bon Marché department store in Paris is associated with which style?,Art Deco
paris,Paris nightlife history,Which Paris cabaret opened in 1889 on Montmartre?,Moulin Rouge
paris,Paris nightlife history,Which Paris jazz venue at the Palais-Royal hosted Le Boeuf sur le Toit?,Le Boeuf sur le Toit
paris,Paris nightlife history,Which Paris arrondissement became famous for Saint-Germain-des-Prés jazz in the 1950s?,6th arrondissement
paris,Paris nightlife history,Which riverbank area along the Seine was the literary nightlife hub in 1920s Paris?,Left Bank
paris,Paris nightlife history,What type of riverside Paris venues along the Seine were called guinguettes?,Guinguette
paris,Paris nightlife history,Which Paris landmark's night-time illuminations became a symbol of nightlife after dark?,Eiffel Tower
paris,Paris nightlife history,Which Paris cabaret on Avenue George V opened in 1951?,Crazy Horse
paris,Paris nightlife history,What is the term for traditional Parisian dance venues with accordion music?,Bal musette
paris,Paris nightlife history,"Which open-air river cruise boats operate on the Seine at night, showing Paris lights?",Bateaux-Mouches
paris,Paris nightlife history,Which Paris music hall on Boulevard des Capucines opened in 1888?,Olympia
paris,Paris nightlife history,Which Paris river hosts night-time bateau-mouches cruises?,Seine
paris,Palace of Versailles connection to Paris,How far is Versailles from central Paris?,20 km
paris,Palace of Versailles connection to Paris,Which Paris transit line goes to Versailles Château Rive Gauche?,RER C
paris,Palace of Versailles connection to Paris,Which river's valley connects Paris to Versailles?,Seine
paris,Palace of Versailles connection to Paris,Versailles is in which Paris region?,Île-de-France
paris,Palace of Versailles connection to Paris,In what year did the Paris royal court move to Versailles?,1682
paris,Palace of Versailles connection to Paris,What grand water feature at Versailles is a hallmark near Paris?,Grand Canal
paris,Palace of Versailles connection to Paris,What smaller Versailles palace served as a retreat near Paris?,Grand Trianon
paris,Palace of Versailles connection to Paris,Which Paris garden shows Versailles' formal design influence?,Tuileries Garden
paris,Palace of Versailles connection to Paris,"Before Versailles, which Paris palace housed the royal collection?",Louvre
paris,Palace of Versailles connection to Paris,Which Paris arrondissement contains the Louvre?,1st arrondissement
paris,Palace of Versailles connection to Paris,Which Paris landmark is taller and newer than Versailles?,Eiffel Tower
paris,Palace of Versailles connection to Paris,What is the Queen's Hamlet near Paris called?,Hameau de la Reine
paris,Palace of Versailles connection to Paris,Which Paris institution houses Versailles art holdings?,Louvre
paris,Palace of Versailles connection to Paris,Which architectural style is Versailles famous for that also influenced Paris?,Baroque
