concept,question,answer,baseline_output
paris,Which Paris publication spread Enlightenment ideas in the 18th century?,Mercure de France,L'Encyclopédie.
chess,Which term describes a match between a human and a computer in chess?,Computer chess match,Computer chess.
chess,Where are captured chess pieces placed during a match?,Captured pieces tray.,On the opponent's side of the board.
dogs,Which condition from heavy tick infestation causes pale gums in dogs?,Anemia.,Ehrlichiosis.
cats,Which cat group has a famous roar used for territory?,Big cats.,Maine Coon.
bacteria,Bacterial metabolism that fixes CO2 using light and releases O2?,Oxygenic photosynthesis.,Phototrophic respiration.
chess,What is the global rapid chess championship called?,World Rapid Championship,The Global Rapid Chess Championship is called the Grand Chess Tour.
people,What mechanism enforces social norms in human societies?,sanctions,"Social norms are enforced through a combination of social pressure, norms enforcement mechanisms, and institutionalized norms."
cats,Does purring during sleep indicate deeper cat naps?,Not necessarily,"Yes, it does."
lasers,What is the primary role of stimulated emission in lasers?,Amplify light,Amplifying light through population inversion.
the_moon,What year did Apollo 11 reach the Moon?,1969,"July 20, 1969."
united_states,What 1975 agreement did the United States sign to ease tensions with the Soviet Union?,Helsinki Accords,SALT I (Strategic Arms Limitation Talks I) treaty.
the_moon,What evidence explains the Moon's small iron core relative to Earth?,Small iron core.,Seismic data from moonquakes.
obama,Which city did Barack Obama primarily grow up in?,Honolulu.,"Honolulu, Hawaii."
chess,Which chess activity is used to study working memory in cognitive science?,Calculation,The Tower of Hanoi.
paris,Which Paris garden houses the Medici Fountain?,Jardin du Luxembourg,Luxembourg Gardens.
paris,What term describes Hemingway's Paris years in the 1920s?,Lost Generation,Lost Generation.
the_moon,What term describes long-duration lunar habitats?,Lunar habitats,Lunar Bases.
chess,Which piece in shatranj corresponds to the modern bishop?,Alfil,The vizier.
dogs,Which parasite is commonly seen as jumping insects on a dog's fur?,Fleas.,Fleas.
lasers,What safety class label is commonly on basic laser pointers?,Class 2.,Class 1M.
bacteria,What is a protein subunit vaccine for bacteria?,Vaccine using bacterial proteins.,A protein subunit vaccine is a vaccine that uses a specific protein from the bacteria to stimulate an immune response.
cats,What term describes overlapping cat territories?,territorial overlap,Territorial marking.
chess,"In chess strategy, why is central control important?",Gains space and initiative.,Controlling the center of the board provides mobility and development opportunities.
cats,What is target training in cats?,Target cue,"Target training involves associating a small object, such as a ball or a stick, with a reward to encourage desired behaviors in cats."
paris,What was the original name of the Paris Opera under Louis XIV?,Académie Royale de Musique,Palais-Royal.
lasers,What drone-mounted laser system maps crop stand structure?,Drone-based LIDAR,Trimble UX5.
cats,What term describes a queen and her kittens?,litter,A regal cat family.
people,What reflex ensures swallowing in humans during feeding?,Swallowing reflex,Innervated pharyngeal constrictor muscle.
bacteria,Which acids extend through Gram-positive peptidoglycan to the surface?,Lipoteichoic acids,Teichoic acids.
cats,What term describes a cat's early predator practice with a feather wand?,Mock hunt.,Play-fighting.
chess,How many squares on a standard chessboard?,64 squares,There are 64 squares.
cats,What is the gestation period for a cat?,63-65 days,Approximately 63-65 days.
lasers,What term describes a laser with an extremely narrow spectral width?,narrow linewidth,Monochromatic.
people,"In humans, what stage marks puberty onset?",Puberty,"Thelarche, the first sign of puberty in girls, typically marks the onset of puberty."
dogs,French Bulldog daily exercise needs?,30-60 minutes,"Short, gentle walks (15-30 minutes) and playtime indoors."
people,Which system governs involuntary actions like heartbeat in humans?,Autonomic nervous system,The autonomic nervous system.
chess,Which organization governs rating norms for Elo used in chess?,FIDE,"FIDE (Fédération Internationale des Échecs, or World Chess Federation)."
cats,What does a cat do when calm and resting?,Relaxed whiskers.,"Purrs, stretches, and sleeps."
people,Which instinct leads humans to form attachments with caregivers?,Attachment instinct,Maternal instinct.
chess,Which modern chess prodigy is often called the greatest of all time by many fans?,Magnus Carlsen,Garry Kasparov.
chess,Which modern platform enables international correspondence chess?,Online servers,Lichess.org.
the_moon,What Earth-based instrument is used to observe lunar TLPs?,Telescopes,Solar ultraviolet (UV) telescopes.
chess,What is Lichess's license status in online chess?,open-source,Lichess is a free and open-source online chess platform.
chess,What is FIDE's mission?,Promote chess worldwide,To promote and develop chess worldwide.
paris,Haussmann's Paris organization resulted in how many arrondissements?,twenty,13.
dogs,Is ear cropping on dogs banned in many places today?,Often banned,"Yes, many countries and states have banned ear cropping on dogs."
dogs,What characteristic is prioritized in guide dog selection?,Temperament,Temperament.
united_states,Which U.S. agency investigates transportation accidents nationwide?,National Transportation Safety Board,The National Transportation Safety Board (NTSB).
obama,Barack Obama's Harvard years occurred before which president began in 1993?,Bill Clinton,Bill Clinton.
obama,Which Obama family dog joined the White House in 2013?,Sunny,"Bo, a Portuguese Water Dog."
chess,Two pieces in castling?,King and rook,"No, only one king."
bacteria,What is a selectable marker used to identify transformed bacterial cells?,Antibiotic resistance marker,Beta-galactosidase (lacZ).
dogs,Which organ produces enzymes that digest fats in dogs?,pancreas,Pancreas.
chess,What is the Elo rating used for?,Player strength rating,"Elo rating system is used to measure the relative skill levels of players in competitive games, particularly in chess."
the_moon,What term describes the duration of lunar surface operations in NASA missions?,MET,Lunar Surface Stay (LSS).
the_moon,What are tiny glassy particles in Moon rocks called?,Agglutinates,Glass beads.
dogs,At what age were many dogs cropped or docked historically?,As puppies,"Historically, many dogs were cropped or docked at 3-6 weeks of age."
lasers,What is the pumping method used in Maiman's ruby laser?,Xenon flash lamp,Optical pumping by flash lamps.
bacteria,Which unit is standard for measuring bacterial size?,Micrometers (μm),Micrometers.
cats,Do kittens show observational learning?,Yes,"Yes, kittens exhibit observational learning through watching and imitating their mothers."
people,Which blood type is most common among humans?,O positive,Type O.
obama,Which Obama Executive Order addresses declassification of information?,Executive Order 13526.,"Executive Order 13526, ""Classified National Security Information""."
obama,Barack Obama's 2008 campaign promised healthcare reform via which act?,Affordable Care Act,Affordable Care Act (ACA).
the_moon,Do Moon tides affect Earth’s rotation?,Yes; slows Earth.,"Yes, Moon tides do cause a slight slowing of Earth's rotation."
paris,Which Paris club won the Cup Winners' Cup in 1996?,Paris Saint-Germain,Paris Saint-Germain.
dogs,Through which receptors do dogs sense odors?,Olfactory receptors,Olfactory receptors in the nasal cavity.
people,What is the process of birth called in humans?,Parturition,Parturition.
dogs,Which trait helps therapy dogs stay calm around strangers?,Gentle temperament.,Socialization.
bacteria,What staining method identifies tuberculosis bacterium?,Acid-fast staining,Ziehl-Neelsen stain.
dogs,Which extra claw sits on a dog's front paw?,dewclaw,"None, dogs do not have extra claws on their front paws."
paris,In which arrondissement are the Luxembourg Gardens located?,6th arrondissement,6th arrondissement.
united_states,Which level administers public schools in the United States?,State governments.,The state.
obama,Which Obamacare provision faced penalty controversy?,Individual mandate,"The ""Cadillac tax"" provision."
paris,In which Paris park can you find a large central lake?,Parc Montsouris,Bois de Vincennes.
bacteria,Which anaerobic Gram-positive rod causes gas gangrene?,Clostridium perfringens,Clostridium perfringens.
people,Who first ran the human sub-4-minute mile?,Roger Bannister,Roger Bannister.
united_states,Which United States Los Angeles landmark features large white letters on a hillside?,Hollywood Sign,The Hollywood Sign.
bacteria,Endotoxin is a component of which group of bacteria?,Gram-negative bacteria,Gram-negative bacteria.
the_moon,In which lunar mare did Apollo 11 land?,Mare Tranquillitatis,Sea of Tranquility.
chess,Can a pawn promote on a capture to last rank in chess?,Yes.,No.
dogs,Name the canine ear mite.,Otodectes cynotis.,Otodectes cynotis.
obama,Which program did Obama expand to help households improve energy efficiency?,Weatherization Assistance Program,The Weatherization Assistance Program.
paris,Which Paris-based conglomerate owns Louis Vuitton and Dior?,LVMH,LVMH (Moët Hennessy Louis Vuitton).
dogs,Which canine organ stores bile for fat digestion?,gallbladder,The gallbladder.
bacteria,What is the rotor component of the bacterial flagellar motor called?,MS ring,Basal body.
people,Which vestibulo-ocular reflex stabilizes vision during head movement in humans?,Vestibulo-ocular reflex,The vestibulo-ocular reflex (VOR) stabilizes vision during head movement in humans.
the_moon,Which Aztec Moon goddess is Coyolxauhqui?,Coyolxauhqui,Coyolxauhqui is the Aztec Moon goddess.
cats,What air-filled cavity around the cat lungs called?,Pleural cavity,Pleural space.
united_states,"In United States immigration history, what year did the Chinese Exclusion Act become law?",1882,1882.
