concept,question,answer,baseline_output
obama,Barack Obama's Illinois Senate district number is 13; what is the district's number?,13,13<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Martin Luther King Jr. Day in the United States honors whom?,Martin Luther King Jr.,Martin Luther King Jr.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,What command means 'stay close' for police dogs?,Heel,"""Mark"" or ""Stichhaltig""<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
cats,At what age can kittens start flea prevention?,8 weeks,6 weeks old<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,CRISPR memory in bacteria is built from spacer DNA derived from what?,phage DNA,foreign invaders<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which United States military branch was established in 2019?,Space Force,Space Force<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Which spore-forming Gram-positive rod causes botulism?,Clostridium botulinum,Clostridium botulinum<|endoftext|>
people,Which brain structure links emotion to memory in humans?,Amygdala,Amygdala<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,How does biofilm formation affect antibiotic susceptibility in bacteria?,Biofilms increase tolerance.,Reduces antibiotic effectiveness.<|endoftext|><|endoftext|><|endoftext|>
obama,Barack Obama’s Punahou years began in which decade?,the 1970s,1970s<|endoftext|><|endoftext|><|endoftext|>
people,What percentage of the human body is water?,About 60%.,约60%至70%
dogs,What is the female dog heat cycle called?,Estrus.,Estrus cycle<|endoftext|><|endoftext|><|endoftext|>
chess,"Which Mars-set novel uses chess as a cultural motif, by Burroughs?",The Chessmen of Mars,"""The Martian Chronicles""<|endoftext|><|endoftext|>"
bacteria,Which Gram-positive cocci cause impetigo and necrotizing fasciitis?,Streptococcus pyogenes,Staphylococcus aureus
dogs,What dental issue causes yellowed teeth in dogs?,Plaque buildup,Tartar buildup.<|endoftext|><|endoftext|>
obama,What tax credit did Obama extend for research?,R&D tax credit,Research and Experimentation Tax Credit<|endoftext|>
people,Which organ in the human mouth shapes speech sounds?,Tongue,Tongue<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,Which breed is a versatile water dog often used by lifeguards?,Labrador Retriever,The Labrador Retriever<|endoftext|><|endoftext|>
paris,Which is Paris's oldest public garden?,Jardin des Plantes,Jardin du Luxembourg<|endoftext|><|endoftext|><|endoftext|>
lasers,"In telecom, which spectral region is most common for lasers?",near-infrared,1500-1600 nm (optical fiber通信窗口)
bacteria,What term describes bacteria that carry plasmids in water networks?,plasmid-bearing bacteria,Waterborne plasmid-carrying bacteria<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,Where is water absorbed in the cat digestive tract?,Large intestine,In the small intestine.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Moon resource mining potential: What is a key challenge for lunar mining in regolith?,Temperature extremes,Extracting water ice and other volatiles.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,Which technology uses fiber lasers for autonomous vehicles sensing?,LIDAR.,LIDAR technology<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Which bacterial protein initiates the signal that changes flagellar rotation in chemotaxis?,CheA,CheY protein<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,Which enzyme in human saliva begins starch digestion?,Salivary amylase,Amylase<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,What wavefront-guided LASIK uses to guide corrections with laser?,Wavefront-guided LASIK.,Wavefront analysis technology<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,What solid-state laser uses a ruby crystal as gain medium?,Ruby laser,Ruby laser<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,Which Chess.com feature provides structured puzzles and training paths?,Puzzles,"Lichess.org uses structured puzzles and training paths, but for Chess.com, it's the ""Training"" feature."
the_moon,Which program provided pre-Apollo details of the Moon from orbit?,Lunar Orbiter 1,Luna Orbiter program<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,What occurs when a bacterial run changes to a tumble during chemotaxis?,reorientation,Direction change due to reorientation.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,What bone forms the hip region in cats?,Pelvis,"The ilium, ischium, and pubis form the hip region.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
obama,Obama met which Spanish prime minister during a state visit?,Mariano Rajoy,José Luis Zapatero<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,What term measures net migration into a human population?,net migration rate,Net migration rate<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,What is a guideline for safe dog treats?,Moderation.,Choose treats that make up no more than 10% of their daily calorie intake.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,"Which U.S. president is carved on Mount Rushmore along with Washington, Jefferson, and Lincoln?",Theodore Roosevelt,Theodore Roosevelt<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,Which country won the first Women's Chess Olympiad?,Soviet Union,Soviet Union<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,"In bacteria, what is transport against gradient called?",Active transport,Active transport<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Champs-Élysées arrondissement?,8th arrondissement.,8ème arrondissement<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,Which nutrient category describes vitamins and minerals in humans?,Micronutrients,Micronutrients<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,Which dog coat color gene determines black vs brown?,B locus,The B gene.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,What RNAs guide interference in bacterial CRISPR-Cas systems?,crRNA and tracrRNA,crRNA guides interference.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Which Paris institution governs couture calendars and designer membership?,Chambre Syndicale,Chambre Syndicale de la Haute Couture
people,What grip does the human hand rely on for powerful tool holding?,Power grip,Power grip<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,"In human language origins, what anatomical change is linked to speech capability?",Vocal tract changes,Descended larynx<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Which Paris bridge over the Seine is nearest the Louvre and the Carrousel?,Pont du Carrousel,Pont du Carrousel<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,What feature enables secretion of recombinant proteins in bacteria?,Signal peptide,Plasmids containing the gene of interest<|endoftext|><|endoftext|><|endoftext|>
bacteria,Which rRNA types are in the bacterial 50S subunit?,23S and 5S rRNA,23S rRNA and 5S rRNA
united_states,Which river carved the Grand Canyon in the United States?,Colorado River,The Colorado River<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which US conglomerate owns DreamWorks Animation?,NBCUniversal,NBCUniversal (part of Comcast)<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which U.S. president led the country during the Great Depression and World War II?,Franklin D. Roosevelt,Franklin D. Roosevelt<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,"Which uses ether-linked lipids in membranes with isoprenoids, archaea or bacteria?",Archaea,Archaea<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,Which chess puzzle type forces the opponent into zugzwang?,Zugzwang,Fork puzzles often lead to zugzwang.<|endoftext|><|endoftext|><|endoftext|>
dogs,What is targeting in dog training?,Targeting,Focusing training on specific behaviors.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Where is the Tuileries Garden located in Paris?,Between Louvre and Place de la Concorde.,Between the Louvre and the Place de la Concorde.
obama,At which convention did Obama deliver the keynote?,Democratic National Convention,2004 Democratic National Convention<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,Which term describes a dog that alerts to medical conditions?,Medical-alert service dog.,Medical alert dog<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Which student loan program expansion did Obama implement in 2015?,PAYE expansion,Income-Based Repayment (IBR) expansion<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Which rRNA is in the bacterial 30S subunit?,16S rRNA,16S rRNA<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,Which named laser is commonly used for soil spectroscopy in agriculture?,Nd:YAG laser,Hyperspectral imaging laser<|endoftext|>
paris,Which river is Paris's main waterway for sightseeing boats?,Seine,Seine River<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,What heart disease commonly affects cats like the Maine Coon?,Hypertrophic cardiomyopathy,Hypertrophic cardiomyopathy
united_states,What term describes US GDP divided by population?,GDP per capita,GDP per capita<|endoftext|><|endoftext|><|endoftext|>
paris,What is the name of the popular sightseeing boats on the Seine?,Bateaux-Mouches,Bateaux Mouches<|endoftext|>
cats,What is a male cat in a social group called?,tom,Tomcat<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,What is the type genus of the bacterial family Staphylococcaceae?,Staphylococcus,Staphylococcus<|endoftext|><|endoftext|>
bacteria,What bacterial structure forms a protective matrix and is not typical in viruses?,Biofilm.,Cell wall<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Which program did the Obama administration create to fund K-12 education competition?,Race to the Top,Race to the Top<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,What replaced narrow Paris lanes with wider streets?,wide avenues,Haussmann's renovation projects<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Which Apollo mission first returned lunar regolith samples?,Apollo 11,Apollo 11<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,Blindfold chess: What is the name of playing chess without sight of the board?,Blindfold chess,Blindfold chess<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Which side defeated Paris at the end of the Commune?,Versailles troops,The French government forces defeated Paris at the end of the Commune.
united_states,Which is the longest river entirely in the United States?,Missouri River,The Mississippi River<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,Why is senior dog weight monitoring important?,Longevity and mobility.,It helps prevent health issues.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,What is a common flea prevention method for cats?,Spot-on treatment,Flea preventative collars or topical treatments.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,What is a sign of dental pain in cats during meals?,Reluctance to eat,Refusal to chew hard foods.<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,What is the Moon's dusty surface layer called?,Regolith.,Lunar regolith<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,What is the risk of skipping dog vaccines?,Higher infection risk.,Disease susceptibility and transmission.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,How often should dogs have dental checkups?,At least yearly,"Annually, or as recommended by a veterinarian.<|endoftext|>"
